Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Product rating count (product.metafields.reviews.rating_count),Artwork frame material (product.metafields.shopify.artwork-frame-material),Color (product.metafields.shopify.color-pattern),Frame style (product.metafields.shopify.frame-style),Material (product.metafields.shopify.material),Shape (product.metafields.shopify.shape),Tableware material (product.metafields.shopify.tableware-material),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ojasvini-herbal-snanam-powder-bath-powder-500-gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/8904256305334.jpg?v=1639492170,4,"",,,,,,,,,,,,,,,,,
shivanga-kit-with-mala,Shivanga Kit with Mala,"<p style='margin-bottom: 1rem; color: rgb(35, 31, 32); font-family: ""Fedra Sans Book 5""; line-height: 25px; font-size: 14px; letter-spacing: 0.15px; background-color: rgb(253, 248, 238);'>The Shivanga kit with mala is for first time Shivanga participants, and past participants of Shivanaga Sadhana, who do not have a 21 Rudraksha mala with Dhyanalinga Pendant that is mandatory for the Sadhana.The kit contains the following 8 items that are necessary for the Sadhana</p><ul class=""listing"" data-indent=""0"" style='color: rgb(35, 31, 32); font-family: ""Fedra Sans Book 5""; font-size: 15px; background-color: rgb(253, 248, 238);'>
<li style=""margin-top: 0px; margin-bottom: 1rem;"">21 Rudraksha mala with Dhyanalinga Pendant.</li>
<li style=""margin-top: 0px; margin-bottom: 1rem;"">Black Cloth</li>
<li style=""margin-top: 0px; margin-bottom: 1rem;"">Dhyanalinga Vibhuti</li>
<li style=""margin-top: 0px; margin-bottom: 1rem;"">Dhyanalinga Photo</li>
<li style=""margin-top: 0px; margin-bottom: 1rem;"">Mantra Sheet</li>
<li style=""margin-top: 0px; margin-bottom: 1rem;"">Guidelines Sheet</li>
<li style=""margin-top: 0px; margin-bottom: 1rem;"">Biksha Hundi</li>
<li style=""margin-top: 0px; margin-bottom: 1rem;"">Bag</li>
</ul>",Isha Life SG,,"Yoga Programmes Kit Supplies (PBK, Bhutashudhi)","",true,Title,Default Title,,,,,,,,0111267,500.0,shopify,0,deny,manual,15.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0072/6994/1333/products/ShivangaKit_WithMala.jpg?v=1638255834,1,"",false,,,,,,,,,,,,,kg,,,active
shivanga-kit-with-mala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0111269-1_c.jpg?v=1638256164,2,"",,,,,,,,,,,,,,,,,
shivanga-kit-with-mala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0111269-3_c.jpg?v=1638256164,3,"",,,,,,,,,,,,,,,,,
shivanga-kit-with-mala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0111269-4_c.jpg?v=1638256164,4,"",,,,,,,,,,,,,,,,,
shivanga-kit-with-mala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0111269-5_c.jpg?v=1638256165,5,"",,,,,,,,,,,,,,,,,
shivanga-kit-with-mala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0111269-6_c.jpg?v=1638256164,6,"",,,,,,,,,,,,,,,,,
shivanga-kit-with-mala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0111269-7_c.jpg?v=1638256164,7,"",,,,,,,,,,,,,,,,,
shivanga-kit-with-mala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0111269-8_c.jpg?v=1638256164,8,"",,,,,,,,,,,,,,,,,
bhairavi-sadhana-kit-english,Bhairavi Sadhana Kit - English,"<div>Intensify your devotion with Bhairavi Sadhana. This combo pack, specially designed for Bhairavi Sadhana contains a total of 5 products which are needed for you to participate.</div>
<div><span></span></div>
<div>
<span><br><strong>Devi Kumkum</strong> made thoughtfully with all-natural ingredients like turmeric and lime, making it safe for your skin.</span>
<ul>
<li><span>All-natural ingredients; skin-friendly</span></li>
<li><span>Known to gather and retain energy</span></li>
<li><span>Rich vermilion red color</span></li>
<li><span>Packed in an attractive tin box</span></li>
</ul>
</div>
<div><span><strong></strong></span></div>
<div><span><strong><br>Linga Bhairavi Pocket Size Photo</strong> featuring a radiant look of Linga Bhairavi and a Sadhguru quote on Devi at the back.</span></div>
<div>
<ul>
<li><span>Radiant image of Devi.</span></li>
<li><span>Sadhguru's quote on Devi.</span></li>
<li><span>Convenient to carry Devi's grace. </span></li>
</ul>
<span><strong></strong></span>
</div>
<div><span><strong></strong></span></div>
<div>
<br><span><strong>Linga Bhairavi Stuti</strong> a consecrated mantra that describes the 33 qualities of the Devi.<br></span>
<ul>
<li><span>Dimensions (inches): L - 1.25, H - 4.75</span></li>
<li><span>Language: English</span></li>
</ul>
<span></span><span><strong></strong></span>
</div>
<div><span><strong></strong></span></div>
<div>
<br><span><strong>Devi Abhaya Sutra</strong> to allow devotees to carry Devi’s grace with them.<br></span>
<ul>
<li><span>Is consecrated thread</span></li>
<li><span>Supports in fulfilling ambitions, while eliminating fears</span></li>
<li><span>To be worn for a minimum of 40 days</span></li>
</ul>
<p><strong><br>How to wear it?</strong></p>
<ul>
<li><span>Women should wear it on the left wrist, men on the right.</span></li>
<li><span>It must be worn for a minimum of 40 days.</span></li>
<li><span>It can be removed by untying or burning it (please do not cut it).</span></li>
<li><span>It can be disposed of either by burying it in wet soil, or burning it and applying the ashes from your vishudhi chakra (pit of the throat) down to the anahata chakra (just below the sternum).</span></li>
</ul>
<p><strong><br>How big is it?</strong></p>
<p><span>L - 55.5 inches</span></p>
</div>
<div><span> </span></div>
<div><span><strong>Bhairavi Sadhana cotton bag</strong> spacious enough to carry this kit.</span></div>
<ul>
<li><span>Specially designed to carry your Bhairavi Sadhana kit</span></li>
<li><span>Made from soft cotton</span></li>
<li><span>Easy to carry</span></li>
<li><span>Environment friendly - can be upcycled/recycled</span></li>
<li><span>Washable</span></li>
</ul>
<p><br>For other sadhana related items:<br><a href=""https://ishalife.sg/products/linga-bhairavi-vastram-small"" title=""Devi Vastram"" target=""_blank"" rel=""noopener noreferrer"">Bhairavi Vastram</a><br><a href=""https://ishalife.sg/products/consecrated-devi-cotton-shawl-angavastram"" target=""_blank"" rel=""noopener noreferrer"">Angavastram (Shawl)</a><br><a href=""https://ishalife.sg/products/ojasvini-herbal-snanam-powder-bath-powder-500-gm-1"" target=""_blank"" rel=""noopener noreferrer"">Ojasvini Herbal Snanam Powder</a><br><a href=""https://ishalife.sg/products/linga-bhairavi-copper-pendant-medium"" target=""_blank"" rel=""noopener noreferrer"">Bhairavi Pendant</a><br><a href=""https://ishalife.sg/products/bhairavi-raksha"" target=""_blank"" rel=""noopener noreferrer"">Bhairavi Raksha</a></p>",Isha Life SG,Religious & Ceremonial > Religious Items,"Yoga Programmes Kit Supplies (PBK, Bhutashudhi)","",true,Title,Default Title,,,,,,,,0114301,300.0,shopify,10,deny,manual,3.00,,true,false,,,,,580478,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/3_english_v3_1.jpg?v=1637912836,1,"",false,,,2,,,,,,,,,,kg,,1.00,active
eternal-echoes-a-book-of-poems-1994-2021,Eternal Echoes - A Book Of Poems (1994-2021),"<p style='margin-bottom: 1rem; color: rgb(35, 31, 32); font-family: ""Fedra Sans Book 5""; line-height: 25px; font-size: 14px; letter-spacing: 0.15px; background-color: rgb(253, 248, 238);'>Sadhguru graces readers with this incredible compilation of his poems of nearly three decades, from the inception of the Isha Yoga Center. Readers can expect nearly 600 poems divided into different categories, covering the gamut of Sadhguru’s insights into life – from “Yoga” and “Nature” to “Mystical” and “People and Places”. Intricate illustrations, rich in symbolism, and a gold-embossed deep blue hardcover make for a treasured keepsake.</p><p style='color: rgb(35, 31, 32); font-family: ""Fedra Sans Book 5""; line-height: 25px; font-size: 14px; letter-spacing: 0.15px; background-color: rgb(253, 248, 238);'>In the introductory note, Sadhguru writes, <em>“A poem is a piece of one’s Heart, hope your heart beats with it and knows the rhythm of mine.”</em></p>",A.P. Exports,Uncategorized,Books,"",true,Title,Default Title,,,,,,,,EBK_001,950.0,shopify,74,deny,manual,30.00,60.00,true,false,,,,,Eternal Echoes,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/ee.jpg?v=1641122221,1,"",false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/2ca2da59fee427540b1d519aef2f6ebd.jpg?v=1641122228,kg,,8.62,active
eternal-echoes-a-book-of-poems-1994-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/9780670096466-1.jpg?v=1641122223,2,"",,,,,,,,,,,,,,,,,
eternal-echoes-a-book-of-poems-1994-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/9780670096466-3.jpg?v=1641122224,3,"",,,,,,,,,,,,,,,,,
eternal-echoes-a-book-of-poems-1994-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/978067009646602.jpg?v=1641122225,4,"",,,,,,,,,,,,,,,,,
eternal-echoes-a-book-of-poems-1994-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/9780670096466-4.jpg?v=1641122226,5,"",,,,,,,,,,,,,,,,,
eternal-echoes-a-book-of-poems-1994-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/2ca2da59fee427540b1d519aef2f6ebd.jpg?v=1641122228,6,"",,,,,,,,,,,,,,,,,
unisex-adiyogi-t-shirt-blue,Unisex Adiyogi T-Shirt - Blue,"<p data-mce-fragment=""1"">This bright blue, full sleeve Cotton t-shirt comes with a beautiful Adiyogi image on the front side.</p>
<p data-mce-fragment=""1"">It has Adiyogi written on one sleeve and an Isha logo on the other side.</p>
<p data-mce-fragment=""1"">It can be paired with Jeans/cotton trousers or Dhoti pants.</p>
<p data-mce-fragment=""1"">100% cotton and very comfortable, ideal for summers.</p>
<p data-mce-fragment=""1"">Wash instructions: Soft machine or hand wash, do not bleach or use harsh detergents.</p>",Isha Life SG,,"","",false,Size,S,,,,,,,,0401176 S,145.0,shopify,0,deny,manual,17.50,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0401176.jpg?v=1635045061,1,"",false,,,,,,,,,,,,,g,,11.13,draft
unisex-adiyogi-t-shirt-blue,,,,,,,,,L,,,,,,,,0401176 L,145.0,shopify,0,deny,manual,17.50,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0401176-1.jpg?v=1635045061,2,"",,,,,,,,,,,,,,g,,11.13,
unisex-adiyogi-t-shirt-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0401176-2.jpg?v=1635045061,3,"",,,,,,,,,,,,,,,,,
unisex-adiyogi-t-shirt-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0401176-3.jpg?v=1635045061,4,"",,,,,,,,,,,,,,,,,
unisex-adiyogi-t-shirt-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0401176-5.jpg?v=1635045060,5,"",,,,,,,,,,,,,,,,,
unisex-adiyogi-t-shirt-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0401176-6.jpg?v=1635045061,6,"",,,,,,,,,,,,,,,,,
consecrated-adiyogi-cotton-shawl,Consecrated Adiyogi Cotton Shawl,"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Adiyogi (the first yogi) or Shiva is known as the source of yoga. He is known to have offered 112 ways through which human beings can transcend their limitations and reach their ultimate potential. His fundamental message was that “in is the only way out” for human wellbeing and liberation.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Get influenced by his powerful energies and invite his grace into your life, with our black Adiyogi cotton shawl, which has ""Aum Adi Yogishwaraya Namaha” print on its border. This shawl is specially prepared by an energy process</span><span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">. Wear it for special occasions or place it in your pooja room, meditation space, at home or at your workplace for a charged atmosphere</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><br><span style=""text-decoration: underline;""><strong>Details:</strong></span><br></span></p>
<p><strong>Why Isha Life’s<span> </span></strong><strong>Adiyogi Cotton Shawl</strong><strong>?</strong></p>
<p><span>-</span><span>          </span><span>Consecrated</span><span> </span><span>shawl</span></p>
<p><span>-</span><span>          </span><span>Beautiful border of ""Aum Adi Yogishwaraya Namaha”</span></p>
<p><span>-</span><span>          </span><span>Can be worn or hung in your meditation space</span></p>
<p><span>-</span><span>          </span><span>Made of soft cotton</span></p>
<p><strong>Sadhguru Says:<span> </span></strong><em><span>""Adiyogi is symbol and myth, historic figure and living presence, creator and destroyer, outlaw and ascetic, cosmic dancer and passionate lover, all at once.""</span></em></p>
<p><strong>Also Watch:</strong><span><a href=""https://www.youtube.com/watch?v=cgpxoUE-kOg""> Adiyogi Shiva: The First &amp; Ultimate Zen Master</a></span></p>
<p><strong>How big is it? (in inches)</strong></p>
<p><span>L - 74.5</span></p>
<p><span>W - 43</span></p>",Isha Life SG,Apparel & Accessories,Consecrated - Adiyogi Shawls,"",true,Title,Default Title,,,,,,,,0111137,200.0,shopify,4,deny,manual,14.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0072/6994/1333/products/5_1_8.jpg?v=1639492019,1,"",false,,,,,,,,,,,,,kg,,8.30,active
bond-of-grace,Bond of grace,"<span style=""text-decoration: underline;""><strong>Description:</strong></span><br><br>
<p data-mce-fragment=""1"">Bond of Grace(formerly known as Nanmai Uruvam) is a consecrated form that has been energized within the Dhyanalinga. This sacred form is offered only to Ishanga 7% partners</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">During the online program ""Sadhguru Offers Bond of Grace"", Ishanga 7% Partners will be initiated into a daily process within form, to enable them to connect with Grace.</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Note:</strong><br></p>
<ol>
<li>Please make sure your registration to join the Ishanga 7% Partners program is successfully completed before purchasing this Bond of Grace form.</li>
<li>The purchase will be cancelled if you have not registered for the Ishanga 7% Partners program.</li>
</ol>",Isha Life SG,,"","",true,Title,Default Title,,,,,,,,BondofGrace,5010.0,shopify,69,deny,manual,100.00,,true,false,,,,,573D4EA0,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/bog-main-web-21.png?v=1629796486,1,"",false,,,,,,,,,,,,,kg,,38.89,active
bond-of-grace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/bog-form.png?v=1629796486,2,"",,,,,,,,,,,,,,,,,
unisex-organic-cotton-sadhana-track-pant-white,Unisex Organic Cotton Sadhana Track Pant - White,"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Isha Life’s pure white, organic cotton track pants offer you absolute ease and fluid movement, perfect for your yoga and meditation practice. The fabric is mercerized cotton, which means it is treated to permanently straighten the cotton fibres, which then becomes a smooth rod-like fibre that is uniform in appearance with a high lustre.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Growing organic cotton involves sustainable farming practices with very low impact on the environment. When you buy any organic cotton product, you also support the livelihood of the farmers who grow crops without harming the ecology. Plus, undyed cotton plays a role in reducing water and air pollution.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Being organic in nature, this track pant is absolutely skin-friendly and completely free of toxic chemicals. It comes with two side pockets to keep your essentials handy. It has an elasticated waistband with drawstrings. Plus, the drawstrings at the bottom add to its casual joggers’ look.</span></p>",A.P. Exports,Apparel & Accessories > Clothing > Activewear > Activewear Pants > Track Pants,Clothing - Unisex Track Pants,"Organic Cotton, Sadhana, Track Pants",true,Size,M,,,,,,,,0401164M,200.0,shopify,0,deny,manual,15.00,,true,false,,,,,74C1E73A,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0401164_1_1.jpg?v=1628409977,1,"",false,,,3,,,,,,,,,,kg,,13.61,active
unisex-organic-cotton-sadhana-track-pant-white,,,,,,,,,S,,,,,,,,0401164S,200.0,shopify,0,deny,manual,15.00,,true,false,,,,,111111,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/unisex_white_sadhana_track_pant_1.jpg?v=1628409977,2,"",,,,,,,,,,,,,,kg,,13.61,
unisex-organic-cotton-sadhana-track-pant-white,,,,,,,,,L,,,,,,,,0401164L,200.0,shopify,11,deny,manual,15.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0401164_3.jpg?v=1628409977,3,"",,,,,,,,,,,,,,kg,,13.61,
unisex-organic-cotton-sadhana-track-pant-white,,,,,,,,,XL,,,,,,,,0401164XL,200.0,shopify,12,deny,manual,15.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0401164_2_1.jpg?v=1628409977,4,"",,,,,,,,,,,,,,kg,,13.61,
nilibhrngadi-thailam-hair-oil-100-ml-1,"Nilibhrngadi Thailam (Hair Oil), 100 ml","<p data-mce-fragment=""1"">Experience traditional therapy (that's tried and tested) to enjoy healthy hair.</p>
<p data-mce-fragment=""1"">Our Ayurvedic recipe, Nilibhrngadi Thailam, is a blend of herbs that nourishes and moisturizes your hair, lending it the goodness of health.</p>
<p data-mce-fragment=""1"">Using it regularly can strengthen your hair and may help keep dandruff and scalp infections at bay!</p>",A.P. Exports,,Body Care - Hair Oils,Hair Oils,true,Title,Default Title,,,,,,,,8905795000681,120.0,shopify,1,deny,manual,10.00,,true,false,,,,,8904256300971,https://cdn.shopify.com/s/files/1/0072/6994/1333/files/NL1.png?v=1715941602,1,"",false,,,1,,,,,,,,,,kg,,6.66,active
